
---------- Begin Simulation Statistics ----------
sim_seconds                                  0.130872                       # Number of seconds simulated
system.cpu3.dcache.WriteReq_misses::total        71071                       # number of WriteReq misses
system.cpu3.dcache.LoadLockedReq_misses::cpu3.data         1132                       # number of LoadLockedReq misses
system.cpu3.dcache.LoadLockedReq_misses::total         1132                       # number of LoadLockedReq misses
system.cpu3.dcache.StoreCondReq_misses::cpu3.data          911                       # number of StoreCondReq misses
system.cpu3.dcache.StoreCondReq_misses::total          911                       # number of StoreCondReq misses
system.cpu3.dcache.demand_misses::cpu3.data       235833                       # number of demand (read+write) misses
system.cpu3.dcache.demand_misses::total        235833                       # number of demand (read+write) misses
system.cpu3.dcache.overall_misses::cpu3.data       235833                       # number of overall misses
system.cpu3.dcache.overall_misses::total       235833                       # number of overall misses
system.cpu3.dcache.ReadReq_miss_latency::cpu3.data   6602576000                       # number of ReadReq miss cycles
system.cpu3.dcache.ReadReq_miss_latency::total   6602576000                       # number of ReadReq miss cycles
system.cpu3.dcache.WriteReq_miss_latency::cpu3.data   3400048017                       # number of WriteReq miss cycles
system.cpu3.dcache.WriteReq_miss_latency::total   3400048017                       # number of WriteReq miss cycles
system.cpu3.dcache.LoadLockedReq_miss_latency::cpu3.data     34157000                       # number of LoadLockedReq miss cycles
system.cpu3.dcache.LoadLockedReq_miss_latency::total     34157000                       # number of LoadLockedReq miss cycles
system.cpu3.dcache.StoreCondReq_miss_latency::cpu3.data     14223000                       # number of StoreCondReq miss cycles
system.cpu3.dcache.StoreCondReq_miss_latency::total     14223000                       # number of StoreCondReq miss cycles
system.cpu3.dcache.StoreCondFailReq_miss_latency::cpu3.data      5756000                       # number of StoreCondFailReq miss cycles
system.cpu3.dcache.StoreCondFailReq_miss_latency::total      5756000                       # number of StoreCondFailReq miss cycles
system.cpu3.dcache.demand_miss_latency::cpu3.data  10002624017                       # number of demand (read+write) miss cycles
system.cpu3.dcache.demand_miss_latency::total  10002624017                       # number of demand (read+write) miss cycles
system.cpu3.dcache.overall_miss_latency::cpu3.data  10002624017                       # number of overall miss cycles
system.cpu3.dcache.overall_miss_latency::total  10002624017                       # number of overall miss cycles
system.cpu3.dcache.ReadReq_accesses::cpu3.data      8749475                       # number of ReadReq accesses(hits+misses)
system.cpu3.dcache.ReadReq_accesses::total      8749475                       # number of ReadReq accesses(hits+misses)
system.cpu3.dcache.WriteReq_accesses::cpu3.data      6390242                       # number of WriteReq accesses(hits+misses)
system.cpu3.dcache.WriteReq_accesses::total      6390242                       # number of WriteReq accesses(hits+misses)
system.cpu3.dcache.LoadLockedReq_accesses::cpu3.data         5805                       # number of LoadLockedReq accesses(hits+misses)
system.cpu3.dcache.LoadLockedReq_accesses::total         5805                       # number of LoadLockedReq accesses(hits+misses)
system.cpu3.dcache.StoreCondReq_accesses::cpu3.data         5278                       # number of StoreCondReq accesses(hits+misses)
system.cpu3.dcache.StoreCondReq_accesses::total         5278                       # number of StoreCondReq accesses(hits+misses)
system.cpu3.dcache.demand_accesses::cpu3.data     15139717                       # number of demand (read+write) accesses
system.cpu3.dcache.demand_accesses::total     15139717                       # number of demand (read+write) accesses
system.cpu3.dcache.overall_accesses::cpu3.data     15139717                       # number of overall (read+write) accesses
system.cpu3.dcache.overall_accesses::total     15139717                       # number of overall (read+write) accesses
system.cpu3.dcache.ReadReq_miss_rate::cpu3.data     0.018831                       # miss rate for ReadReq accesses
system.cpu3.dcache.ReadReq_miss_rate::total     0.018831                       # miss rate for ReadReq accesses
system.cpu3.dcache.WriteReq_miss_rate::cpu3.data     0.011122                       # miss rate for WriteReq accesses
system.cpu3.dcache.WriteReq_miss_rate::total     0.011122                       # miss rate for WriteReq accesses
system.cpu3.dcache.LoadLockedReq_miss_rate::cpu3.data     0.195004                       # miss rate for LoadLockedReq accesses
system.cpu3.dcache.LoadLockedReq_miss_rate::total     0.195004                       # miss rate for LoadLockedReq accesses
system.cpu3.dcache.StoreCondReq_miss_rate::cpu3.data     0.172603                       # miss rate for StoreCondReq accesses
system.cpu3.dcache.StoreCondReq_miss_rate::total     0.172603                       # miss rate for StoreCondReq accesses
system.cpu3.dcache.demand_miss_rate::cpu3.data     0.015577                       # miss rate for demand accesses
system.cpu3.dcache.demand_miss_rate::total     0.015577                       # miss rate for demand accesses
system.cpu3.dcache.overall_miss_rate::cpu3.data     0.015577                       # miss rate for overall accesses
system.cpu3.dcache.overall_miss_rate::total     0.015577                       # miss rate for overall accesses
system.cpu3.dcache.ReadReq_avg_miss_latency::cpu3.data 40073.414986                       # average ReadReq miss latency
system.cpu3.dcache.ReadReq_avg_miss_latency::total 40073.414986                       # average ReadReq miss latency
system.cpu3.dcache.WriteReq_avg_miss_latency::cpu3.data 47840.160079                       # average WriteReq miss latency
system.cpu3.dcache.WriteReq_avg_miss_latency::total 47840.160079                       # average WriteReq miss latency
system.cpu3.dcache.LoadLockedReq_avg_miss_latency::cpu3.data 30174.028269                       # average LoadLockedReq miss latency
system.cpu3.dcache.LoadLockedReq_avg_miss_latency::total 30174.028269                       # average LoadLockedReq miss latency
system.cpu3.dcache.StoreCondReq_avg_miss_latency::cpu3.data 15612.513721                       # average StoreCondReq miss latency
system.cpu3.dcache.StoreCondReq_avg_miss_latency::total 15612.513721                       # average StoreCondReq miss latency
system.cpu3.dcache.StoreCondFailReq_avg_miss_latency::cpu3.data          inf                       # average StoreCondFailReq miss latency
system.cpu3.dcache.StoreCondFailReq_avg_miss_latency::total          inf                       # average StoreCondFailReq miss latency
system.cpu3.dcache.demand_avg_miss_latency::cpu3.data 42414.013378                       # average overall miss latency
system.cpu3.dcache.demand_avg_miss_latency::total 42414.013378                       # average overall miss latency
system.cpu3.dcache.overall_avg_miss_latency::cpu3.data 42414.013378                       # average overall miss latency
system.cpu3.dcache.overall_avg_miss_latency::total 42414.013378                       # average overall miss latency
system.cpu3.dcache.blocked_cycles::no_mshrs        14954                       # number of cycles access was blocked
system.cpu3.dcache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu3.dcache.blocked::no_mshrs              757                       # number of cycles access was blocked
system.cpu3.dcache.blocked::no_targets              0                       # number of cycles access was blocked
system.cpu3.dcache.avg_blocked_cycles::no_mshrs    19.754293                       # average number of cycles each access was blocked
system.cpu3.dcache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu3.dcache.writebacks::writebacks        50124                       # number of writebacks
system.cpu3.dcache.writebacks::total            50124                       # number of writebacks
system.cpu3.dcache.ReadReq_mshr_hits::cpu3.data        87809                       # number of ReadReq MSHR hits
system.cpu3.dcache.ReadReq_mshr_hits::total        87809                       # number of ReadReq MSHR hits
system.cpu3.dcache.WriteReq_mshr_hits::cpu3.data        43633                       # number of WriteReq MSHR hits
system.cpu3.dcache.WriteReq_mshr_hits::total        43633                       # number of WriteReq MSHR hits
system.cpu3.dcache.LoadLockedReq_mshr_hits::cpu3.data          636                       # number of LoadLockedReq MSHR hits
system.cpu3.dcache.LoadLockedReq_mshr_hits::total          636                       # number of LoadLockedReq MSHR hits
system.cpu3.dcache.demand_mshr_hits::cpu3.data       131442                       # number of demand (read+write) MSHR hits
system.cpu3.dcache.demand_mshr_hits::total       131442                       # number of demand (read+write) MSHR hits
system.cpu3.dcache.overall_mshr_hits::cpu3.data       131442                       # number of overall MSHR hits
system.cpu3.dcache.overall_mshr_hits::total       131442                       # number of overall MSHR hits
system.cpu3.dcache.ReadReq_mshr_misses::cpu3.data        76953                       # number of ReadReq MSHR misses
system.cpu3.dcache.ReadReq_mshr_misses::total        76953                       # number of ReadReq MSHR misses
system.cpu3.dcache.WriteReq_mshr_misses::cpu3.data        27438                       # number of WriteReq MSHR misses
system.cpu3.dcache.WriteReq_mshr_misses::total        27438                       # number of WriteReq MSHR misses
system.cpu3.dcache.LoadLockedReq_mshr_misses::cpu3.data          496                       # number of LoadLockedReq MSHR misses
system.cpu3.dcache.LoadLockedReq_mshr_misses::total          496                       # number of LoadLockedReq MSHR misses
system.cpu3.dcache.StoreCondReq_mshr_misses::cpu3.data          911                       # number of StoreCondReq MSHR misses
system.cpu3.dcache.StoreCondReq_mshr_misses::total          911                       # number of StoreCondReq MSHR misses
system.cpu3.dcache.demand_mshr_misses::cpu3.data       104391                       # number of demand (read+write) MSHR misses
system.cpu3.dcache.demand_mshr_misses::total       104391                       # number of demand (read+write) MSHR misses
system.cpu3.dcache.overall_mshr_misses::cpu3.data       104391                       # number of overall MSHR misses
system.cpu3.dcache.overall_mshr_misses::total       104391                       # number of overall MSHR misses
system.cpu3.dcache.ReadReq_mshr_miss_latency::cpu3.data   3449230000                       # number of ReadReq MSHR miss cycles
system.cpu3.dcache.ReadReq_mshr_miss_latency::total   3449230000                       # number of ReadReq MSHR miss cycles
system.cpu3.dcache.WriteReq_mshr_miss_latency::cpu3.data   1244313853                       # number of WriteReq MSHR miss cycles
system.cpu3.dcache.WriteReq_mshr_miss_latency::total   1244313853                       # number of WriteReq MSHR miss cycles
system.cpu3.dcache.LoadLockedReq_mshr_miss_latency::cpu3.data     10650000                       # number of LoadLockedReq MSHR miss cycles
system.cpu3.dcache.LoadLockedReq_mshr_miss_latency::total     10650000                       # number of LoadLockedReq MSHR miss cycles
system.cpu3.dcache.StoreCondReq_mshr_miss_latency::cpu3.data     12714998                       # number of StoreCondReq MSHR miss cycles
system.cpu3.dcache.StoreCondReq_mshr_miss_latency::total     12714998                       # number of StoreCondReq MSHR miss cycles
system.cpu3.dcache.StoreCondFailReq_mshr_miss_latency::cpu3.data      5442000                       # number of StoreCondFailReq MSHR miss cycles
system.cpu3.dcache.StoreCondFailReq_mshr_miss_latency::total      5442000                       # number of StoreCondFailReq MSHR miss cycles
system.cpu3.dcache.demand_mshr_miss_latency::cpu3.data   4693543853                       # number of demand (read+write) MSHR miss cycles
system.cpu3.dcache.demand_mshr_miss_latency::total   4693543853                       # number of demand (read+write) MSHR miss cycles
system.cpu3.dcache.overall_mshr_miss_latency::cpu3.data   4693543853                       # number of overall MSHR miss cycles
system.cpu3.dcache.overall_mshr_miss_latency::total   4693543853                       # number of overall MSHR miss cycles
system.cpu3.dcache.ReadReq_mshr_miss_rate::cpu3.data     0.008795                       # mshr miss rate for ReadReq accesses
system.cpu3.dcache.ReadReq_mshr_miss_rate::total     0.008795                       # mshr miss rate for ReadReq accesses
system.cpu3.dcache.WriteReq_mshr_miss_rate::cpu3.data     0.004294                       # mshr miss rate for WriteReq accesses
system.cpu3.dcache.WriteReq_mshr_miss_rate::total     0.004294                       # mshr miss rate for WriteReq accesses
system.cpu3.dcache.LoadLockedReq_mshr_miss_rate::cpu3.data     0.085444                       # mshr miss rate for LoadLockedReq accesses
system.cpu3.dcache.LoadLockedReq_mshr_miss_rate::total     0.085444                       # mshr miss rate for LoadLockedReq accesses
system.cpu3.dcache.StoreCondReq_mshr_miss_rate::cpu3.data     0.172603                       # mshr miss rate for StoreCondReq accesses
system.cpu3.dcache.StoreCondReq_mshr_miss_rate::total     0.172603                       # mshr miss rate for StoreCondReq accesses
system.cpu3.dcache.demand_mshr_miss_rate::cpu3.data     0.006895                       # mshr miss rate for demand accesses
system.cpu3.dcache.demand_mshr_miss_rate::total     0.006895                       # mshr miss rate for demand accesses
system.cpu3.dcache.overall_mshr_miss_rate::cpu3.data     0.006895                       # mshr miss rate for overall accesses
system.cpu3.dcache.overall_mshr_miss_rate::total     0.006895                       # mshr miss rate for overall accesses
system.cpu3.dcache.ReadReq_avg_mshr_miss_latency::cpu3.data 44822.554026                       # average ReadReq mshr miss latency
system.cpu3.dcache.ReadReq_avg_mshr_miss_latency::total 44822.554026                       # average ReadReq mshr miss latency
system.cpu3.dcache.WriteReq_avg_mshr_miss_latency::cpu3.data 45350.020155                       # average WriteReq mshr miss latency
system.cpu3.dcache.WriteReq_avg_mshr_miss_latency::total 45350.020155                       # average WriteReq mshr miss latency
system.cpu3.dcache.LoadLockedReq_avg_mshr_miss_latency::cpu3.data 21471.774194                       # average LoadLockedReq mshr miss latency
system.cpu3.dcache.LoadLockedReq_avg_mshr_miss_latency::total 21471.774194                       # average LoadLockedReq mshr miss latency
system.cpu3.dcache.StoreCondReq_avg_mshr_miss_latency::cpu3.data 13957.187706                       # average StoreCondReq mshr miss latency
system.cpu3.dcache.StoreCondReq_avg_mshr_miss_latency::total 13957.187706                       # average StoreCondReq mshr miss latency
system.cpu3.dcache.StoreCondFailReq_avg_mshr_miss_latency::cpu3.data          inf                       # average StoreCondFailReq mshr miss latency
system.cpu3.dcache.StoreCondFailReq_avg_mshr_miss_latency::total          inf                       # average StoreCondFailReq mshr miss latency
system.cpu3.dcache.demand_avg_mshr_miss_latency::cpu3.data 44961.192564                       # average overall mshr miss latency
system.cpu3.dcache.demand_avg_mshr_miss_latency::total 44961.192564                       # average overall mshr miss latency
system.cpu3.dcache.overall_avg_mshr_miss_latency::cpu3.data 44961.192564                       # average overall mshr miss latency
system.cpu3.dcache.overall_avg_mshr_miss_latency::total 44961.192564                       # average overall mshr miss latency
system.cpu3.icache.tags.pwrStateResidencyTicks::UNDEFINED 130872122000                       # Cumulative time (in ticks) in various power states
system.cpu3.icache.tags.replacements           297680                       # number of replacements
system.cpu3.icache.tags.tagsinuse           77.637981                       # Cycle average of tags in use
system.cpu3.icache.tags.total_refs           11263474                       # Total number of references to valid blocks.
system.cpu3.icache.tags.sampled_refs           297808                       # Sample count of references to valid blocks.
system.cpu3.icache.tags.avg_refs            37.821261                       # Average number of references to valid blocks.
system.cpu3.icache.tags.warmup_cycle      66050976000                       # Cycle when the warmup percentage was hit.
system.cpu3.icache.tags.occ_blocks::cpu3.inst    77.637981                       # Average occupied blocks per requestor
system.cpu3.icache.tags.occ_percent::cpu3.inst     0.606547                       # Average percentage of cache occupancy
system.cpu3.icache.tags.occ_percent::total     0.606547                       # Average percentage of cache occupancy
system.cpu3.icache.tags.occ_task_id_blocks::1024          128                       # Occupied blocks per task id
system.cpu3.icache.tags.age_task_id_blocks_1024::2          121                       # Occupied blocks per task id
system.cpu3.icache.tags.age_task_id_blocks_1024::3            2                       # Occupied blocks per task id
system.cpu3.icache.tags.age_task_id_blocks_1024::4            5                       # Occupied blocks per task id
system.cpu3.icache.tags.occ_task_id_percent::1024            1                       # Percentage of cache occupancy per task id
system.cpu3.icache.tags.tag_accesses         11893194                       # Number of tag accesses
system.cpu3.icache.tags.data_accesses        11893194                       # Number of data accesses
system.cpu3.icache.pwrStateResidencyTicks::UNDEFINED 130872122000                       # Cumulative time (in ticks) in various power states
system.cpu3.icache.ReadReq_hits::cpu3.inst     11263474                       # number of ReadReq hits
system.cpu3.icache.ReadReq_hits::total       11263474                       # number of ReadReq hits
system.cpu3.icache.demand_hits::cpu3.inst     11263474                       # number of demand (read+write) hits
system.cpu3.icache.demand_hits::total        11263474                       # number of demand (read+write) hits
system.cpu3.icache.overall_hits::cpu3.inst     11263474                       # number of overall hits
system.cpu3.icache.overall_hits::total       11263474                       # number of overall hits
system.cpu3.icache.ReadReq_misses::cpu3.inst       331910                       # number of ReadReq misses
system.cpu3.icache.ReadReq_misses::total       331910                       # number of ReadReq misses
system.cpu3.icache.demand_misses::cpu3.inst       331910                       # number of demand (read+write) misses
system.cpu3.icache.demand_misses::total        331910                       # number of demand (read+write) misses
system.cpu3.icache.overall_misses::cpu3.inst       331910                       # number of overall misses
system.cpu3.icache.overall_misses::total       331910                       # number of overall misses
system.cpu3.icache.ReadReq_miss_latency::cpu3.inst  14677196000                       # number of ReadReq miss cycles
system.cpu3.icache.ReadReq_miss_latency::total  14677196000                       # number of ReadReq miss cycles
system.cpu3.icache.demand_miss_latency::cpu3.inst  14677196000                       # number of demand (read+write) miss cycles
system.cpu3.icache.demand_miss_latency::total  14677196000                       # number of demand (read+write) miss cycles
system.cpu3.icache.overall_miss_latency::cpu3.inst  14677196000                       # number of overall miss cycles
system.cpu3.icache.overall_miss_latency::total  14677196000                       # number of overall miss cycles
system.cpu3.icache.ReadReq_accesses::cpu3.inst     11595384                       # number of ReadReq accesses(hits+misses)
system.cpu3.icache.ReadReq_accesses::total     11595384                       # number of ReadReq accesses(hits+misses)
system.cpu3.icache.demand_accesses::cpu3.inst     11595384                       # number of demand (read+write) accesses
system.cpu3.icache.demand_accesses::total     11595384                       # number of demand (read+write) accesses
system.cpu3.icache.overall_accesses::cpu3.inst     11595384                       # number of overall (read+write) accesses
system.cpu3.icache.overall_accesses::total     11595384                       # number of overall (read+write) accesses
system.cpu3.icache.ReadReq_miss_rate::cpu3.inst     0.028624                       # miss rate for ReadReq accesses
system.cpu3.icache.ReadReq_miss_rate::total     0.028624                       # miss rate for ReadReq accesses
system.cpu3.icache.demand_miss_rate::cpu3.inst     0.028624                       # miss rate for demand accesses
system.cpu3.icache.demand_miss_rate::total     0.028624                       # miss rate for demand accesses
system.cpu3.icache.overall_miss_rate::cpu3.inst     0.028624                       # miss rate for overall accesses
system.cpu3.icache.overall_miss_rate::total     0.028624                       # miss rate for overall accesses
system.cpu3.icache.ReadReq_avg_miss_latency::cpu3.inst 44220.409147                       # average ReadReq miss latency
system.cpu3.icache.ReadReq_avg_miss_latency::total 44220.409147                       # average ReadReq miss latency
system.cpu3.icache.demand_avg_miss_latency::cpu3.inst 44220.409147                       # average overall miss latency
system.cpu3.icache.demand_avg_miss_latency::total 44220.409147                       # average overall miss latency
system.cpu3.icache.overall_avg_miss_latency::cpu3.inst 44220.409147                       # average overall miss latency
system.cpu3.icache.overall_avg_miss_latency::total 44220.409147                       # average overall miss latency
system.cpu3.icache.blocked_cycles::no_mshrs          148                       # number of cycles access was blocked
system.cpu3.icache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu3.icache.blocked::no_mshrs                8                       # number of cycles access was blocked
system.cpu3.icache.blocked::no_targets              0                       # number of cycles access was blocked
system.cpu3.icache.avg_blocked_cycles::no_mshrs    18.500000                       # average number of cycles each access was blocked
system.cpu3.icache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu3.icache.writebacks::writebacks       297680                       # number of writebacks
system.cpu3.icache.writebacks::total           297680                       # number of writebacks
system.cpu3.icache.ReadReq_mshr_hits::cpu3.inst        34100                       # number of ReadReq MSHR hits
system.cpu3.icache.ReadReq_mshr_hits::total        34100                       # number of ReadReq MSHR hits
system.cpu3.icache.demand_mshr_hits::cpu3.inst        34100                       # number of demand (read+write) MSHR hits
system.cpu3.icache.demand_mshr_hits::total        34100                       # number of demand (read+write) MSHR hits
system.cpu3.icache.overall_mshr_hits::cpu3.inst        34100                       # number of overall MSHR hits
system.cpu3.icache.overall_mshr_hits::total        34100                       # number of overall MSHR hits
system.cpu3.icache.ReadReq_mshr_misses::cpu3.inst       297810                       # number of ReadReq MSHR misses
system.cpu3.icache.ReadReq_mshr_misses::total       297810                       # number of ReadReq MSHR misses
system.cpu3.icache.demand_mshr_misses::cpu3.inst       297810                       # number of demand (read+write) MSHR misses
system.cpu3.icache.demand_mshr_misses::total       297810                       # number of demand (read+write) MSHR misses
system.cpu3.icache.overall_mshr_misses::cpu3.inst       297810                       # number of overall MSHR misses
system.cpu3.icache.overall_mshr_misses::total       297810                       # number of overall MSHR misses
system.cpu3.icache.ReadReq_mshr_miss_latency::cpu3.inst  13408660000                       # number of ReadReq MSHR miss cycles
system.cpu3.icache.ReadReq_mshr_miss_latency::total  13408660000                       # number of ReadReq MSHR miss cycles
system.cpu3.icache.demand_mshr_miss_latency::cpu3.inst  13408660000                       # number of demand (read+write) MSHR miss cycles
system.cpu3.icache.demand_mshr_miss_latency::total  13408660000                       # number of demand (read+write) MSHR miss cycles
system.cpu3.icache.overall_mshr_miss_latency::cpu3.inst  13408660000                       # number of overall MSHR miss cycles
system.cpu3.icache.overall_mshr_miss_latency::total  13408660000                       # number of overall MSHR miss cycles
system.cpu3.icache.ReadReq_mshr_miss_rate::cpu3.inst     0.025683                       # mshr miss rate for ReadReq accesses
system.cpu3.icache.ReadReq_mshr_miss_rate::total     0.025683                       # mshr miss rate for ReadReq accesses
system.cpu3.icache.demand_mshr_miss_rate::cpu3.inst     0.025683                       # mshr miss rate for demand accesses
system.cpu3.icache.demand_mshr_miss_rate::total     0.025683                       # mshr miss rate for demand accesses
system.cpu3.icache.overall_mshr_miss_rate::cpu3.inst     0.025683                       # mshr miss rate for overall accesses
system.cpu3.icache.overall_mshr_miss_rate::total     0.025683                       # mshr miss rate for overall accesses
system.cpu3.icache.ReadReq_avg_mshr_miss_latency::cpu3.inst 45024.210067                       # average ReadReq mshr miss latency
system.cpu3.icache.ReadReq_avg_mshr_miss_latency::total 45024.210067                       # average ReadReq mshr miss latency
system.cpu3.icache.demand_avg_mshr_miss_latency::cpu3.inst 45024.210067                       # average overall mshr miss latency
system.cpu3.icache.demand_avg_mshr_miss_latency::total 45024.210067                       # average overall mshr miss latency
system.cpu3.icache.overall_avg_mshr_miss_latency::cpu3.inst 45024.210067                       # average overall mshr miss latency
system.cpu3.icache.overall_avg_mshr_miss_latency::total 45024.210067                       # average overall mshr miss latency
system.cpu4.branchPred.lookups               22160857                       # Number of BP lookups
system.cpu4.branchPred.condPredicted         15915295                       # Number of conditional branches predicted
system.cpu4.branchPred.condIncorrect           404029                       # Number of conditional branches incorrect
system.cpu4.branchPred.BTBLookups            11955547                       # Number of BTB lookups
system.cpu4.branchPred.BTBHits               10848265                       # Number of BTB hits
system.cpu4.branchPred.BTBCorrect                   0                       # Number of correct BTB predictions (this stat may not work properly.
system.cpu4.branchPred.BTBHitPct            90.738341                       # BTB Hit Percentage
system.cpu4.branchPred.usedRAS                2031235                       # Number of times the RAS was used to get a target.
system.cpu4.branchPred.RASInCorrect             39246                       # Number of incorrect RAS predictions.
system.cpu4.branchPred.indirectLookups         480356                       # Number of indirect predictor lookups.
system.cpu4.branchPred.indirectHits            478664                       # Number of indirect target hits.
system.cpu4.branchPred.indirectMisses            1692                       # Number of indirect misses.
system.cpu4.branchPredindirectMispredicted         2890                       # Number of mispredicted indirect branches.
system.cpu4.dstage2_mmu.stage2_tlb.walker.pwrStateResidencyTicks::UNDEFINED 130872122000                       # Cumulative time (in ticks) in various power states
system.cpu4.dstage2_mmu.stage2_tlb.walker.walks            0                       # Table walker walks requested
system.cpu4.dstage2_mmu.stage2_tlb.walker.walkRequestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.cpu4.dstage2_mmu.stage2_tlb.walker.walkRequestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu4.dstage2_mmu.stage2_tlb.walker.walkRequestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst
system.cpu4.dstage2_mmu.stage2_tlb.walker.walkRequestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst
system.cpu4.dstage2_mmu.stage2_tlb.walker.walkRequestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu4.dstage2_mmu.stage2_tlb.walker.walkRequestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst
system.cpu4.dstage2_mmu.stage2_tlb.walker.walkRequestOrigin::total            0                       # Table walker requests started/completed, data/inst
system.cpu4.dstage2_mmu.stage2_tlb.inst_hits            0                       # ITB inst hits
system.cpu4.dstage2_mmu.stage2_tlb.inst_misses            0                       # ITB inst misses
system.cpu4.dstage2_mmu.stage2_tlb.read_hits            0                       # DTB read hits
system.cpu4.dstage2_mmu.stage2_tlb.read_misses            0                       # DTB read misses
system.cpu4.dstage2_mmu.stage2_tlb.write_hits            0                       # DTB write hits
system.cpu4.dstage2_mmu.stage2_tlb.write_misses            0                       # DTB write misses
system.cpu4.dstage2_mmu.stage2_tlb.flush_tlb            0                       # Number of times complete TLB was flushed
system.cpu4.dstage2_mmu.stage2_tlb.flush_tlb_mva            0                       # Number of times TLB was flushed by MVA
system.cpu4.dstage2_mmu.stage2_tlb.flush_tlb_mva_asid            0                       # Number of times TLB was flushed by MVA & ASID
system.cpu4.dstage2_mmu.stage2_tlb.flush_tlb_asid            0                       # Number of times TLB was flushed by ASID
system.cpu4.dstage2_mmu.stage2_tlb.flush_entries            0                       # Number of entries that have been flushed from TLB
system.cpu4.dstage2_mmu.stage2_tlb.align_faults            0                       # Number of TLB faults due to alignment restrictions
system.cpu4.dstage2_mmu.stage2_tlb.prefetch_faults            0                       # Number of TLB faults due to prefetch
system.cpu4.dstage2_mmu.stage2_tlb.domain_faults            0                       # Number of TLB faults due to domain restrictions
system.cpu4.dstage2_mmu.stage2_tlb.perms_faults            0                       # Number of TLB faults due to permissions restrictions
system.cpu4.dstage2_mmu.stage2_tlb.read_accesses            0                       # DTB read accesses
system.cpu4.dstage2_mmu.stage2_tlb.write_accesses            0                       # DTB write accesses
system.cpu4.dstage2_mmu.stage2_tlb.inst_accesses            0                       # ITB inst accesses
system.cpu4.dstage2_mmu.stage2_tlb.hits             0                       # DTB hits
system.cpu4.dstage2_mmu.stage2_tlb.misses            0                       # DTB misses
system.cpu4.dstage2_mmu.stage2_tlb.accesses            0                       # DTB accesses
system.cpu4.dtb.walker.pwrStateResidencyTicks::UNDEFINED 130872122000                       # Cumulative time (in ticks) in various power states
system.cpu4.dtb.walker.walks                        0                       # Table walker walks requested
system.cpu4.dtb.walker.walkRequestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.cpu4.dtb.walker.walkRequestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu4.dtb.walker.walkRequestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst
system.cpu4.dtb.walker.walkRequestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst
system.cpu4.dtb.walker.walkRequestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu4.dtb.walker.walkRequestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst
system.cpu4.dtb.walker.walkRequestOrigin::total            0                       # Table walker requests started/completed, data/inst
system.cpu4.dtb.inst_hits                           0                       # ITB inst hits
system.cpu4.dtb.inst_misses                         0                       # ITB inst misses
system.cpu4.dtb.read_hits                           0                       # DTB read hits
system.cpu4.dtb.read_misses                         0                       # DTB read misses
system.cpu4.dtb.write_hits                          0                       # DTB write hits
system.cpu4.dtb.write_misses                        0                       # DTB write misses
system.cpu4.dtb.flush_tlb                           0                       # Number of times complete TLB was flushed
system.cpu4.dtb.flush_tlb_mva                       0                       # Number of times TLB was flushed by MVA
system.cpu4.dtb.flush_tlb_mva_asid                  0                       # Number of times TLB was flushed by MVA & ASID
system.cpu4.dtb.flush_tlb_asid                      0                       # Number of times TLB was flushed by ASID
system.cpu4.dtb.flush_entries                       0                       # Number of entries that have been flushed from TLB
system.cpu4.dtb.align_faults                        0                       # Number of TLB faults due to alignment restrictions
system.cpu4.dtb.prefetch_faults                     0                       # Number of TLB faults due to prefetch
system.cpu4.dtb.domain_faults                       0                       # Number of TLB faults due to domain restrictions
system.cpu4.dtb.perms_faults                        0                       # Number of TLB faults due to permissions restrictions
system.cpu4.dtb.read_accesses                       0                       # DTB read accesses
system.cpu4.dtb.write_accesses                      0                       # DTB write accesses
system.cpu4.dtb.inst_accesses                       0                       # ITB inst accesses
system.cpu4.dtb.hits                                0                       # DTB hits
system.cpu4.dtb.misses                              0                       # DTB misses
system.cpu4.dtb.accesses                            0                       # DTB accesses
system.cpu4.istage2_mmu.stage2_tlb.walker.pwrStateResidencyTicks::UNDEFINED 130872122000                       # Cumulative time (in ticks) in various power states
system.cpu4.istage2_mmu.stage2_tlb.walker.walks            0                       # Table walker walks requested
system.cpu4.istage2_mmu.stage2_tlb.walker.walkRequestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.cpu4.istage2_mmu.stage2_tlb.walker.walkRequestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
